CountyName,ZCTA,CPI2000,Nplwha2004,DeathCount2000,DeathCount2001,DeathCount2002,DeathCount2003,DeathCount2004,IndivInPov,PerCapInc,Pop,PovertyPercentage,InLaborForce,Unemployed
Queens,11415,1.223,12548,118,145,134,102,94,2704,23809,20956,0.14229311,10881,724
Queens,11379,1.223,12548,118,145,134,102,94,2453,24062,28984,0.14229311,13606,762
Queens,11414,1.223,12548,118,145,134,102,94,1866,25535,28121,0.14229311,12677,454
Queens,11361,1.223,12548,118,145,134,102,94,2168,25884,29206,0.14229311,14882,635
Queens,11004,1.223,12548,118,145,134,102,94,846,26096,14682,0.14229311,7088,276
Queens,11357,1.223,12548,118,145,134,102,94,2549,26422,39491,0.14229311,18311,555
Queens,11364,1.223,12548,118,145,134,102,94,2117,26651,34539,0.14229311,16920,707
Queens,11366,1.223,12548,118,145,134,102,94,798,26652,13366,0.14229311,6447,288
Queens,11694,1.223,12548,118,145,134,102,94,2300,28501,19278,0.14229311,9123,1007
Queens,11362,1.223,12548,118,145,134,102,94,1388,29816,17502,0.14229311,8612,359
Queens,11697,1.223,12548,118,145,134,102,94,233,31101,4226,0.14229311,1917,59
Queens,11375,1.223,12548,118,145,134,102,94,6927,31513,70204,0.14229311,36702,1812
Queens,11363,1.223,12548,118,145,134,102,94,211,34957,6917,0.14229311,3621,107
Queens,11360,1.223,12548,118,145,134,102,94,1093,35401,19350,0.14229311,9613,393
Queens,11005,1.223,12548,118,145,134,102,94,105,57713,2195,0.14229311,611,28
Rensselaer,12118,1.037,189,2,2,0,2,1,293,9726,5884,0.0930873,3123.5,99.5
Rensselaer,12154,1.037,189,2,2,0,2,1,61,10364,1352,0.0930873,646,24
Rensselaer,12184,1.037,189,2,2,0,2,1,195,12150,3637,0.0930873,1857.5,40.5
Rensselaer,12180,1.037,189,2,2,0,2,1,7571,18756,52907,0.0930873,27236,2980
Rensselaer,12182,1.037,189,2,2,0,2,1,1731,19471,14104,0.0930873,6974,264
Rensselaer,12090,1.037,189,2,2,0,2,1,462,20261,6189,0.0930873,3196,101
Rensselaer,12140,1.037,189,2,2,0,2,1,12,21376,1303,0.0930873,676,0
Rensselaer,12144,1.037,189,2,2,0,2,1,1340,22503,18367,0.0930873,9953,424
Rensselaer,12198,1.037,189,2,2,0,2,1,156,22834,7295,0.0930873,3827,172
Rensselaer,12018,1.037,189,2,2,0,2,1,336,24495,7513,0.0930873,4498,95
Rensselaer,12033,1.037,189,2,2,0,2,1,332,25271,8188,0.0930873,4387,116
Rensselaer,12196,1.037,189,2,2,0,2,1,183,26741,2841,0.0930873,1564,24
Rensselaer,12153,1.037,189,2,2,0,2,1,14,27807,902,0.0930873,523,35
Rensselaer,12061,1.037,189,2,2,0,2,1,193,28015,7872,0.0930873,4280,89
Richmond,10303,1.223,1669,46,48,47,45,28,4064,16722,23530,0.09885786,10244,1007
Richmond,10302,1.223,1669,46,48,47,45,28,2826,18798,16406,0.09885786,7201,609
Richmond,10310,1.223,1669,46,48,47,45,28,3446,20226,22852,0.09885786,10015,789
Richmond,10304,1.223,1669,46,48,47,45,28,7962,21828,38972,0.09885786,16295,1528
Richmond,10305,1.223,1669,46,48,47,45,28,4701,22487,38450,0.09885786,17191,1023
Richmond,10301,1.223,1669,46,48,47,45,28,5565,23174,38805,0.09885786,19067,1510
Richmond,10314,1.223,1669,46,48,47,45,28,5544,25216,84821,0.09885786,41387,1990
Richmond,10306,1.223,1669,46,48,47,45,28,4156,25222,55698,0.09885786,26215,1207
Richmond,10308,1.223,1669,46,48,47,45,28,1421,25611,26451,0.09885786,12822,592
Richmond,10309,1.223,1669,46,48,47,45,28,1445,26309,27207,0.09885786,12222,504
Richmond,10307,1.223,1669,46,48,47,45,28,460,26316,11669,0.09885786,5544,231
Richmond,10312,1.223,1669,46,48,47,45,28,2276,26887,58867,0.09885786,29563,1213
Rockland,10974,1.042,520,8,11,9,10,7,47,13564,1592,0.09372085,836,39.5
Rockland,10927,1.042,520,8,11,9,10,7,1641,15442,10117,0.09372085,4070,288
Rockland,10931,1.042,520,8,11,9,10,7,116,17516,881,0.09372085,338,4
Rockland,10952,1.042,520,8,11,9,10,7,7691,19106,31947,0.09372085,11072,349
Rockland,10977,1.042,520,8,11,9,10,7,8777,19262,49211,0.09372085,22133,1308
Rockland,10993,1.042,520,8,11,9,10,7,478,19925,4263,0.09372085,1763,97
Rockland,10923,1.042,520,8,11,9,10,7,729,21818,9273,0.09372085,4617,227
Rockland,10976,1.042,520,8,11,9,10,7,231,23811,1795,0.09372085,851,47
Rockland,10980,1.042,520,8,11,9,10,7,476,27904,12670,0.09372085,6417,204
Rockland,10920,1.042,520,8,11,9,10,7,254,29633,8937,0.09372085,4831,145
Rockland,10984,1.042,520,8,11,9,10,7,138,30532,2298,0.09372085,1463,51
Rockland,10983,1.042,520,8,11,9,10,7,188,30750,5756,0.09372085,2810,66
Rockland,10965,1.042,520,8,11,9,10,7,528,30764,14522,0.09372085,7422,164
Rockland,10954,1.042,520,8,11,9,10,7,1030,31050,23189,0.09372085,12229,491
Rockland,10962,1.042,520,8,11,9,10,7,123,31170,5580,0.09372085,2490,52
Rockland,10986,1.042,520,8,11,9,10,7,58,31443,1739,0.09372085,949,32
Rockland,10970,1.042,520,8,11,9,10,7,584,31698,9222,0.09372085,5457,173
Rockland,10989,1.042,520,8,11,9,10,7,251,33444,9381,0.09372085,5129,168
Rockland,10901,1.042,520,8,11,9,10,7,1057,33554,21760,0.09372085,11274,319
Rockland,10913,1.042,520,8,11,9,10,7,174,34428,5076,0.09372085,2587,142
Rockland,10960,1.042,520,8,11,9,10,7,877,35603,14687,0.09372085,8447,282
Rockland,10956,1.042,520,8,11,9,10,7,898,37660,31071,0.09372085,16573,387
Rockland,10994,1.042,520,8,11,9,10,7,104,40359,6493,0.09372085,3746,33
Rockland,10968,1.042,520,8,11,9,10,7,220,42687,2424,0.09372085,1539,76
Rockland,10964,1.042,520,8,11,9,10,7,56,56696,1282,0.09372085,637,30
Saratoga,12010,1.042,301,5,4,2,1,1,863,4393,7136,0.05839617,3220.5,167.25
Saratoga,12828,1.042,301,5,4,2,1,1,287,8778,4179,0.05839617,2106,105
Saratoga,12118,1.042,301,5,4,2,1,1,293,9726,5884,0.05839617,3123.5,99.5
Saratoga,12086,1.042,301,5,4,2,1,1,56,10292,777,0.05839617,435,8.5
Saratoga,12027,1.042,301,5,4,2,1,1,27,12219,1830,0.05839617,975.5,24
Saratoga,12302,1.042,301,5,4,2,1,1,547,12412,13501,0.05839617,6662.5,266.5
Saratoga,12019,1.042,301,5,4,2,1,1,92,14243,6660,0.05839617,3679,102.5
Saratoga,12822,1.042,301,5,4,2,1,1,660,16203,5721,0.05839617,2731,177
Saratoga,12803,1.042,301,5,4,2,1,1,585,18291,7394,0.05839617,3800,211
Saratoga,12170,1.042,301,5,4,2,1,1,415,18695,5037,0.05839617,2688,49
Saratoga,12833,1.042,301,5,4,2,1,1,370,19194,4492,0.05839617,2300,120
Saratoga,12151,1.042,301,5,4,2,1,1,21,20700,706,0.05839617,426,21
Saratoga,12831,1.042,301,5,4,2,1,1,836,21903,14204,0.05839617,7047,331
Saratoga,12188,1.042,301,5,4,2,1,1,556,22188,10610,0.05839617,5695,237
Saratoga,12020,1.042,301,5,4,2,1,1,1610,22404,28068,0.05839617,15239,560
Saratoga,12866,1.042,301,5,4,2,1,1,2551,25495,34570,0.05839617,19200,788
Saratoga,12065,1.042,301,5,4,2,1,1,1359,29611,38866,0.05839617,22534,751
Saratoga,12148,1.042,301,5,4,2,1,1,117,31972,2929,0.05839617,1353,43
Schenectady,12010,1.037,19,5,3,2,1,1,863,4393,7136,0.11220814,3220.5,167.25
Schenectady,12304,1.037,19,5,3,2,1,1,1677,8930,10485,0.11220814,4911,281
Schenectady,12306,1.037,19,5,3,2,1,1,734,10433,12291,0.11220814,6233,248.5
Schenectady,12303,1.037,19,5,3,2,1,1,1188,11383,13971,0.11220814,6978,247
Schenectady,12027,1.037,19,5,3,2,1,1,27,12219,1830,0.11220814,975.5,24
Schenectady,12302,1.037,19,5,3,2,1,1,547,12412,13501,0.11220814,6662.5,266.5
Schenectady,12019,1.037,19,5,3,2,1,1,92,14243,6660,0.11220814,3679,102.5
Schenectady,12309,1.037,19,5,3,2,1,1,429,15500,15029,0.11220814,7235.5,181
Schenectady,12307,1.037,19,5,3,2,1,1,2928,10222,6843,0.11220814,2372,276
Schenectady,12305,1.037,19,5,3,2,1,1,1308,15821,5922,0.11220814,3211,636
Schenectady,12308,1.037,19,5,3,2,1,1,2454,18432,13346,0.11220814,6605,344
Schenectady,12150,1.037,19,5,3,2,1,1,36,19165,836,0.11220814,559,18
Schenectady,12008,1.037,19,5,3,2,1,1,0,24064,431,0.11220814,277,13
Schenectady,12056,1.037,19,5,3,2,1,1,116,25067,2219,0.11220814,1356,41
Schoharie,12187,1.042,4,0,0,0,0,0,97,15547,684,0.10890907,293,24
Schoharie,12043,1.042,4,0,0,0,0,0,967,17041,8207,0.10890907,4123,499
Schoharie,12149,1.042,4,0,0,0,0,0,123,17892,2008,0.10890907,928,45
Schuyler,14864,1.042,17,0,0,0,0,0,109,8560,714,0.08359326,316,7.5
Schuyler,14845,1.042,17,0,0,0,0,0,550,10883,9946,0.08359326,4967.5,271
Schuyler,14870,1.042,17,0,0,0,0,0,332,12305,4674,0.08359326,2188,118.5
Schuyler,14865,1.042,17,0,0,0,0,0,346,16222,2699,0.08359326,1251,52
Schuyler,14891,1.042,17,0,0,0,0,0,539,17524,4409,0.08359326,2158,212
Seneca,14456,1.042,71,0,0,0,0,0,788,5774,6739,0.11164454,3152,219.3333333
Seneca,14489,1.042,71,0,0,0,0,0,209,6195,2556,0.11164454,1136,70.66666667
Seneca,13165,1.042,71,0,0,0,0,0,1240,16133,10828,0.11164454,5194,366
Seneca,13148,1.042,71,0,0,0,0,0,1228,18648,10913,0.11164454,5363,309
St._Lawrence,13642,1.042,108,1,0,4,2,0,811,7047,5165,0.14378054,1989,179.5
St._Lawrence,12986,1.042,108,1,0,4,2,0,416,7965,3254,0.14378054,1576,104
St._Lawrence,13676,1.042,108,1,0,4,2,0,2921,13870,17029,0.14378054,7606,610
St._Lawrence,13617,1.042,108,1,0,4,2,0,1065,15356,10942,0.14378054,5453,748
St._Lawrence,13669,1.042,108,1,0,4,2,0,2394,16901,17892,0.14378054,7253,477
St._Lawrence,13662,1.042,108,1,0,4,2,0,2603,18552,16729,0.14378054,7715,501
Steuben,14437,1.042,42,0,0,0,0,0,426,5137,4099,0.11735355,1696.666667,136
Steuben,14843,1.042,42,0,0,0,0,0,1173,8057,6692,0.11735355,3155.5,258.5
Steuben,14807,1.042,42,0,0,0,0,0,149,8628,1560,0.11735355,720.5,56
Steuben,14871,1.042,42,0,0,0,0,0,116,11012,2454,0.11735355,1298.5,71.5
Steuben,14830,1.042,42,0,0,0,0,0,1033,11102,9671,0.11735355,4941.5,310.5
Steuben,14870,1.042,42,0,0,0,0,0,332,12305,4674,0.11735355,2188,118.5
Steuben,14810,1.042,42,0,0,0,0,0,1663,16954,12536,0.11735355,5830,420
Suffolk,11735,1.379,2100,48,46,45,33,33,632,13116,16080,0.05821446,8166.5,285.5
Suffolk,11717,1.379,2100,48,46,45,33,33,5722,15919,51485,0.05821446,23985,1389
Suffolk,11951,1.379,2100,48,46,45,33,33,1664,16852,12794,0.05821446,6047,437
Suffolk,11798,1.379,2100,48,46,45,33,33,1873,16893,15199,0.05821446,6732,492
Suffolk,11722,1.379,2100,48,46,45,33,33,3686,18276,34491,0.05821446,16936,987
Suffolk,11950,1.379,2100,48,46,45,33,33,1784,18280,14583,0.05821446,7076,472
Suffolk,11967,1.379,2100,48,46,45,33,33,1824,19041,24943,0.05821446,12325,708
Suffolk,11901,1.379,2100,48,46,45,33,33,2730,20092,22897,0.05821446,10059,585
Suffolk,11726,1.379,2100,48,46,45,33,33,1713,20352,17737,0.05821446,8989,440
Suffolk,11784,1.379,2100,48,46,45,33,33,1396,20760,26411,0.05821446,13290,517
Suffolk,11789,1.379,2100,48,46,45,33,33,539,21231,7660,0.05821446,3768,168
Suffolk,11944,1.379,2100,48,46,45,33,33,465,21469,3705,0.05821446,1769,143
Suffolk,11701,1.379,2100,48,46,45,33,33,2287,21642,26379,0.05821446,12217,675
Suffolk,11706,1.379,2100,48,46,45,33,33,5711,21717,60460,0.05821446,29327,1289
Suffolk,11704,1.379,2100,48,46,45,33,33,2480,21830,40114,0.05821446,19598,867
Suffolk,11947,1.379,2100,48,46,45,33,33,9,21894,218,0.05821446,116,0
Suffolk,11763,1.379,2100,48,46,45,33,33,999,21984,24743,0.05821446,13376,430
Suffolk,11934,1.379,2100,48,46,45,33,33,411,22508,6539,0.05821446,3278,211
Suffolk,11772,1.379,2100,48,46,45,33,33,2882,22669,41913,0.05821446,22201,1001
Suffolk,11757,1.379,2100,48,46,45,33,33,2685,22829,46458,0.05821446,23440,858
Suffolk,11778,1.379,2100,48,46,45,33,33,917,22842,11514,0.05821446,5568,169
Suffolk,11752,1.379,2100,48,46,45,33,33,291,23023,9881,0.05821446,4865,164
Suffolk,11713,1.379,2100,48,46,45,33,33,1202,23207,9160,0.05821446,4451,430
Suffolk,11953,1.379,2100,48,46,45,33,33,809,23214,12364,0.05821446,6601,234
Suffolk,11961,1.379,2100,48,46,45,33,33,838,23329,12664,0.05821446,4816,208
Suffolk,11720,1.379,2100,48,46,45,33,33,1408,23397,28105,0.05821446,14703,566
Suffolk,11958,1.379,2100,48,46,45,33,33,27,23407,445,0.05821446,209,0
Suffolk,11742,1.379,2100,48,46,45,33,33,415,23666,12119,0.05821446,6572,191
Suffolk,11970,1.379,2100,48,46,45,33,33,59,23731,319,0.05821446,163,0
Suffolk,11779,1.379,2100,48,46,45,33,33,1961,23753,39321,0.05821446,20628,863
Suffolk,11703,1.379,2100,48,46,45,33,33,494,23843,16336,0.05821446,8457,400
Suffolk,11776,1.379,2100,48,46,45,33,33,1090,24115,22440,0.05821446,11777,487
Suffolk,11729,1.379,2100,48,46,45,33,33,1317,24220,28280,0.05821446,13911,412
Suffolk,11727,1.379,2100,48,46,45,33,33,1531,24245,25603,0.05821446,14147,652
Suffolk,11796,1.379,2100,48,46,45,33,33,171,24276,3835,0.05821446,1977,71
Suffolk,11738,1.379,2100,48,46,45,33,33,479,24715,16811,0.05821446,9068,406
Suffolk,11940,1.379,2100,48,46,45,33,33,142,24791,4347,0.05821446,2150,83
Suffolk,11980,1.379,2100,48,46,45,33,33,158,24810,4221,0.05821446,1947,75
Suffolk,11952,1.379,2100,48,46,45,33,33,254,25528,4680,0.05821446,2259,70
Suffolk,11939,1.379,2100,48,46,45,33,33,45,25705,777,0.05821446,309,21
Suffolk,11716,1.379,2100,48,46,45,33,33,383,25831,10360,0.05821446,5397,107
Suffolk,11751,1.379,2100,48,46,45,33,33,548,26510,15083,0.05821446,7878,205
Suffolk,11755,1.379,2100,48,46,45,33,33,563,26690,11402,0.05821446,6239,190
Suffolk,11741,1.379,2100,48,46,45,33,33,951,26831,27857,0.05821446,15534,423
Suffolk,11792,1.379,2100,48,46,45,33,33,187,27194,7156,0.05821446,3804,89
Suffolk,11790,1.379,2100,48,46,45,33,33,550,27319,18374,0.05821446,9548,391
Suffolk,11949,1.379,2100,48,46,45,33,33,328,27485,11385,0.05821446,5493,146
Suffolk,11730,1.379,2100,48,46,45,33,33,628,27566,16050,0.05821446,7848,205
Suffolk,11946,1.379,2100,48,46,45,33,33,1370,27636,12802,0.05821446,6306,344
Suffolk,11764,1.379,2100,48,46,45,33,33,226,27659,11120,0.05821446,5700,113
Suffolk,11972,1.379,2100,48,46,45,33,33,47,27689,692,0.05821446,360,8
Suffolk,11715,1.379,2100,48,46,45,33,33,159,28135,4407,0.05821446,2433,101
Suffolk,11942,1.379,2100,48,46,45,33,33,196,28287,3981,0.05821446,2011,95
Suffolk,11941,1.379,2100,48,46,45,33,33,128,28399,2275,0.05821446,1239,19
Suffolk,11795,1.379,2100,48,46,45,33,33,526,28411,27127,0.05821446,13397,278
Suffolk,11754,1.379,2100,48,46,45,33,33,671,28559,18847,0.05821446,9215,169
Suffolk,11740,1.379,2100,48,46,45,33,33,438,29129,9647,0.05821446,4689,168
Suffolk,11786,1.379,2100,48,46,45,33,33,257,29131,5883,0.05821446,3024,108
Suffolk,11782,1.379,2100,48,46,45,33,33,602,29394,15897,0.05821446,8088,176
Suffolk,11933,1.379,2100,48,46,45,33,33,474,29593,5857,0.05821446,2827,130
Suffolk,11719,1.379,2100,48,46,45,33,33,138,29669,2965,0.05821446,1452,37
Suffolk,11971,1.379,2100,48,46,45,33,33,115,29743,5575,0.05821446,2558,119
Suffolk,11725,1.379,2100,48,46,45,33,33,875,29883,29412,0.05821446,14432,401
Suffolk,11767,1.379,2100,48,46,45,33,33,419,30183,13841,0.05821446,7150,232
Suffolk,11788,1.379,2100,48,46,45,33,33,509,30204,16836,0.05821446,8914,328
Suffolk,11769,1.379,2100,48,46,45,33,33,269,30806,9729,0.05821446,5089,115
Suffolk,11948,1.379,2100,48,46,45,33,33,34,30859,903,0.05821446,410,3
Suffolk,11787,1.379,2100,48,46,45,33,33,1007,30918,34794,0.05821446,17135,549
Suffolk,11978,1.379,2100,48,46,45,33,33,252,30998,3800,0.05821446,1854,52
Suffolk,11731,1.379,2100,48,46,45,33,33,1070,31069,31250,0.05821446,15825,517
Suffolk,11766,1.379,2100,48,46,45,33,33,344,31166,9365,0.05821446,4423,114
Suffolk,11702,1.379,2100,48,46,45,33,33,656,32054,14975,0.05821446,7743,223
Suffolk,11937,1.379,2100,48,46,45,33,33,1182,32139,13289,0.05821446,6835,234
Suffolk,11746,1.379,2100,48,46,45,33,33,4390,32389,62828,0.05821446,31878,1122
Suffolk,11956,1.379,2100,48,46,45,33,33,20,32635,316,0.05821446,171,1
Suffolk,11705,1.379,2100,48,46,45,33,33,235,32670,8007,0.05821446,4220,82
Suffolk,11955,1.379,2100,48,46,45,33,33,150,33027,2652,0.05821446,1500,79
Suffolk,11935,1.379,2100,48,46,45,33,33,167,33218,3444,0.05821446,1548,61
Suffolk,11968,1.379,2100,48,46,45,33,33,1119,34111,12032,0.05821446,6092,211
Suffolk,11963,1.379,2100,48,46,45,33,33,240,34459,6664,0.05821446,3411,119
Suffolk,11777,1.379,2100,48,46,45,33,33,544,35568,9025,0.05821446,4725,152
Suffolk,11718,1.379,2100,48,46,45,33,33,57,36017,3061,0.05821446,1518,86
Suffolk,11977,1.379,2100,48,46,45,33,33,99,36170,2143,0.05821446,1088,32
Suffolk,11780,1.379,2100,48,46,45,33,33,345,36198,14920,0.05821446,6785,152
Suffolk,11733,1.379,2100,48,46,45,33,33,804,36530,20382,0.05821446,10183,452
Suffolk,11747,1.379,2100,48,46,45,33,33,839,38763,16152,0.05821446,7645,242
Suffolk,11930,1.379,2100,48,46,45,33,33,72,41192,1167,0.05821446,561,27
Suffolk,11768,1.379,2100,48,46,45,33,33,607,41365,21676,0.05821446,10958,282
Suffolk,11721,1.379,2100,48,46,45,33,33,200,41657,6218,0.05821446,3211,55
Suffolk,11932,1.379,2100,48,46,45,33,33,113,43424,1429,0.05821446,682,31
Suffolk,11743,1.379,2100,48,46,45,33,33,1238,43755,41566,0.05821446,21123,697
Suffolk,11976,1.379,2100,48,46,45,33,33,140,49346,1822,0.05821446,934,4
Suffolk,11960,1.379,2100,48,46,45,33,33,33,51287,822,0.05821446,391,3
Suffolk,11959,1.379,2100,48,46,45,33,33,75,51696,1015,0.05821446,508,12
Suffolk,11724,1.379,2100,48,46,45,33,33,54,61027,3040,0.05821446,1465,33
Sullivan,12780,1.042,290,0,0,0,0,0,143,8828,1059,0.16385626,474,32.5
Sullivan,10940,1.042,290,0,0,0,0,0,2941,9907,21430,0.16385626,10257,561
Sullivan,12721,1.042,290,0,0,0,0,0,230,10242,2757,0.16385626,1382.5,90
Sullivan,12733,1.042,290,0,0,0,0,0,412,11427,1608,0.16385626,333,125
Sullivan,12747,1.042,290,0,0,0,0,0,348,15210,1939,0.16385626,970,33
Sullivan,12768,1.042,290,0,0,0,0,0,175,15686,1030,0.16385626,330,14
Sullivan,12788,1.042,290,0,0,0,0,0,305,17171,2935,0.16385626,808,30
Sullivan,12701,1.042,290,0,0,0,0,0,2880,17499,11522,0.16385626,5049,551
Sullivan,12754,1.042,290,0,0,0,0,0,1356,17610,7130,0.16385626,3415,412
Sullivan,12763,1.042,290,0,0,0,0,0,131,18046,766,0.16385626,420,43
Sullivan,12779,1.042,290,0,0,0,0,0,199,18194,1544,0.16385626,749,32
Sullivan,12751,1.042,290,0,0,0,0,0,67,18792,387,0.16385626,191,20
Sullivan,12789,1.042,290,0,0,0,0,0,349,18920,1677,0.16385626,700,85
Sullivan,12759,1.042,290,0,0,0,0,0,225,19110,1683,0.16385626,671,56
Sullivan,12790,1.042,290,0,0,0,0,0,549,19332,5454,0.16385626,2815,195
Tioga,14892,1.042,19,0,0,0,0,0,419,7821,4129,0.07905163,2015.5,128
Tioga,14817,1.042,19,0,0,0,0,0,57,10529,1141,0.07905163,532,29.5
Tioga,13760,1.042,19,0,0,0,0,0,1918,10692,21977,0.07905163,11064,496
Tioga,13827,1.042,19,0,0,0,0,0,935,19537,11823,0.07905163,6022,319
Tioga,13732,1.042,19,0,0,0,0,0,422,23327,8380,0.07905163,4351,193
Tompkins,13045,1.042,78,0,0,0,0,0,1726,5325,9725,0.1635897,4898.666667,495.6666667
Tompkins,13053,1.042,78,0,0,0,0,0,253,9689,2207,0.1635897,1220.5,55.5
Tompkins,14817,1.042,78,0,0,0,0,0,57,10529,1141,0.1635897,532,29.5
Tompkins,14867,1.042,78,0,0,0,0,0,474,17482,5430,0.1635897,2924,136
Tompkins,13073,1.042,78,0,0,0,0,0,348,18088,6000,0.1635897,3086,63
Tompkins,13068,1.042,78,0,0,0,0,0,406,19717,5038,0.1635897,2767,80
Tompkins,14882,1.042,78,0,0,0,0,0,225,19863,3943,0.1635897,1891,63
Tompkins,14850,1.042,78,0,0,0,0,0,12381,19873,63396,0.1635897,33560,2290
Tompkins,13062,1.042,78,0,0,0,0,0,0,29765,131,0.1635897,92,0
Ulster,12589,1.042,357,8,4,7,2,10,384,10380,6631,0.1078512,3013,100
Ulster,12542,1.042,357,8,4,7,2,10,282,10389,2909,0.1078512,1495,60.5
Ulster,12456,1.042,357,8,4,7,2,10,60,14488,653,0.1078512,323,8
Ulster,12428,1.042,357,8,4,7,2,10,1549,16101,8367,0.1078512,3274,267
Ulster,12458,1.042,357,8,4,7,2,10,308,17385,2243,0.1078512,1037,18
Ulster,12515,1.042,357,8,4,7,2,10,173,18049,1068,0.1078512,566,27
Ulster,12489,1.042,357,8,4,7,2,10,40,18285,290,0.1078512,116,0
Ulster,12449,1.042,357,8,4,7,2,10,263,19093,3557,0.1078512,1902,332
Ulster,12561,1.042,357,8,4,7,2,10,2394,19988,17435,0.1078512,9164,722
Ulster,12401,1.042,357,8,4,7,2,10,4704,20221,35722,0.1078512,17700,940
Ulster,12411,1.042,357,8,4,7,2,10,19,20284,382,0.1078512,156,0
Ulster,12466,1.042,357,8,4,7,2,10,319,20421,3101,0.1078512,1649,55
Ulster,12477,1.042,357,8,4,7,2,10,1564,20499,20199,0.1078512,9772,292
Ulster,12487,1.042,357,8,4,7,2,10,372,20625,3856,0.1078512,2215,237
Ulster,12486,1.042,357,8,4,7,2,10,200,21094,1595,0.1078512,862,29
Ulster,12472,1.042,357,8,4,7,2,10,249,21098,1654,0.1078512,934,18
Ulster,12528,1.042,357,8,4,7,2,10,809,21450,12770,0.1078512,6626,253
Ulster,12547,1.042,357,8,4,7,2,10,118,22595,2350,0.1078512,1155,33
Ulster,12491,1.042,357,8,4,7,2,10,141,23986,1610,0.1078512,793,42
Ulster,12409,1.042,357,8,4,7,2,10,86,25992,464,0.1078512,300,14
Ulster,12443,1.042,357,8,4,7,2,10,166,26413,3859,0.1078512,1969,80
Ulster,12498,1.042,357,8,4,7,2,10,482,31796,5417,0.1078512,2823,136
Warren,12885,1.056,44,0,0,0,0,0,688,15895,4646,0.09054948,2309,146
Warren,12846,1.056,44,0,0,0,0,0,363,16155,3162,0.09054948,1513,89
Warren,12801,1.056,44,0,0,0,0,0,2114,18126,14374,0.09054948,7728,455
Warren,12845,1.056,44,0,0,0,0,0,263,23006,4801,0.09054948,2498,138
Warren,12804,1.056,44,0,0,0,0,0,1196,24015,24083,0.09054948,12044,515
Washington,12828,1.042,28,0,0,0,0,0,287,8778,4179,0.10136191,2106,105
Washington,12154,1.042,28,0,0,0,0,0,61,10364,1352,0.10136191,646,24
Washington,12832,1.042,28,0,0,0,0,0,795,16321,7199,0.10136191,3373,125
Washington,12839,1.042,28,0,0,0,0,0,1526,18305,11945,0.10136191,6015,351
Washington,12834,1.042,28,0,0,0,0,0,509,19340,6678,0.10136191,3386,159
Wayne,14489,1.223,67,0,0,0,0,0,209,6195,2556,0.0606698,1136,70.66666667
Wayne,14513,1.223,67,0,0,0,0,0,969,9531,7429,0.0606698,3787,295
Wayne,14522,1.223,67,0,0,0,0,0,253,10197,4383,0.0606698,2390,128
Wayne,14502,1.223,67,0,0,0,0,0,296,10418,4599,0.0606698,2621.5,65
Wayne,14580,1.223,67,0,0,0,0,0,846,13398,21912,0.0606698,11588.5,386
Wayne,14551,1.223,67,0,0,0,0,0,662,17502,5596,0.0606698,2762,164
Wayne,14516,1.223,67,0,0,0,0,0,117,18938,2672,0.0606698,1235,42
Wayne,14589,1.223,67,0,0,0,0,0,483,20173,7653,0.0606698,3958,168
Wayne,14519,1.223,67,0,0,0,0,0,585,21987,11020,0.0606698,6124,256
Wayne,14568,1.223,67,0,0,0,0,0,51,23947,5874,0.0606698,3060,62
Westchester,10541,1.223,2605,68,42,44,29,36,354,14439,13347,0.08454262,7016.5,162.5
Westchester,10509,1.223,2605,68,42,44,29,36,545,14646,9457,0.08454262,5026,211
Westchester,10550,1.223,2605,68,42,44,29,36,6840,15996,38284,0.08454262,17648,1432
Westchester,10701,1.223,2605,68,42,44,29,36,15123,17227,63715,0.08454262,26161,2540
Westchester,10705,1.223,2605,68,42,44,29,36,8255,18222,38115,0.08454262,17066,1526
Westchester,10553,1.223,2605,68,42,44,29,36,1500,19520,10102,0.08454262,4948,468
Westchester,10703,1.223,2605,68,42,44,29,36,2757,21244,20410,0.08454262,9107,621
Westchester,10801,1.223,2605,68,42,44,29,36,5137,21838,36322,0.08454262,17119,927
Westchester,10566,1.223,2605,68,42,44,29,36,3042,22595,22441,0.08454262,11754,769
Westchester,10532,1.223,2605,68,42,44,29,36,157,24731,5582,0.08454262,2634,75
Westchester,10601,1.223,2605,68,42,44,29,36,1520,25672,8991,0.08454262,4650,425
Westchester,10704,1.223,2605,68,42,44,29,36,1477,27201,29158,0.08454262,14758,575
Westchester,10573,1.223,2605,68,42,44,29,36,3842,27594,36300,0.08454262,18419,811
Westchester,10606,1.223,2605,68,42,44,29,36,1514,27630,15733,0.08454262,8136,568
Westchester,10805,1.223,2605,68,42,44,29,36,1742,27903,17957,0.08454262,9504,400
Westchester,10710,1.223,2605,68,42,44,29,36,1587,28076,25202,0.08454262,12583,445
Westchester,10588,1.223,2605,68,42,44,29,36,45,28247,2006,0.08454262,1214,47
Westchester,10535,1.223,2605,68,42,44,29,36,0,28285,416,0.08454262,215,0
Westchester,10547,1.223,2605,68,42,44,29,36,523,28578,8544,0.08454262,4301,129
Westchester,10548,1.223,2605,68,42,44,29,36,332,29004,4076,0.08454262,2006,71
Westchester,10595,1.223,2605,68,42,44,29,36,451,29180,7482,0.08454262,2965,80
Westchester,10562,1.223,2605,68,42,44,29,36,2708,29593,31035,0.08454262,15278,491
